    0.0200	    3.6200
    5.0600	   10.2900
   10.6100	   16.1900
   16.3600	   19.4500
   21.2800	   28.4800
   29.9800	   37.1800
   38.1200	   43.9800
   44.9600	   48.8400
   49.3400	   52.1800
   52.2300	   57.9500
   59.8200	   63.8150
   63.8150	   66.9200
   68.2100	   73.9900
   74.8100	   80.7200
   81.9700	   87.6500
   88.7500	   94.3800
   95.8400	  102.0400
  102.9800	  106.9200
  108.2200	  112.9000
  114.0100	  119.8900
  121.4900	  127.4600
